MONITORING_ITER,TIME_SEC,ACCURACY
107,262.438000,0.606667
108,264.617000,0.633333
109,267.074000,0.593333
110,269.405000,0.626667
111,271.842000,0.610000
112,274.187000,0.596667
113,276.761000,0.623333
114,280.182000,0.590000
115,282.314000,0.633333
116,284.836000,0.606667
117,287.184000,0.603333
118,289.252000,0.630000
119,291.860000,0.583333
120,294.966000,0.610000
121,297.501000,0.603333
122,299.793000,0.593333
123,302.212000,0.633333
124,304.400000,0.576667
125,306.394000,0.630000
126,308.403000,0.610000
127,311.581000,0.576667
128,315.637000,0.623333
129,318.420000,0.583333
130,320.703000,0.610000
131,323.182000,0.600000
132,325.324000,0.593333
133,327.645000,0.620000
134,329.989000,0.576667
135,332.427000,0.620000
136,334.660000,0.603333
137,336.960000,0.600000
138,339.388000,0.630000
LOSS_FUNCTION,MAE,COMBINE_LOSS,TOP_K,REGULARIZER,NONE
MONITORING_ITER,TIME_SEC,ACCURACY
1,7.240000,0.116667
2,13.664000,0.156667
3,16.316000,0.130000
4,18.721000,0.166667
5,21.947000,0.230000
6,25.247000,0.206667
7,28.672000,0.163333
8,31.409000,0.116667
9,33.678000,0.180000
10,36.066000,0.226667
11,38.150000,0.223333
12,40.535000,0.233333
13,43.014000,0.270000
14,45.315000,0.203333
15,48.203000,0.200000
16,52.182000,0.276667
17,54.494000,0.193333
18,56.940000,0.193333
19,59.258000,0.233333
20,61.508000,0.286667
21,64.184000,0.343333
22,66.611000,0.256667
23,68.494000,0.186667
24,70.265000,0.190000
25,72.378000,0.276667
26,74.318000,0.306667
27,76.389000,0.386667
28,79.032000,0.253333
29,81.732000,0.340000
30,84.510000,0.390000
31,89.245000,0.323333
32,91.252000,0.333333
33,94.490000,0.383333
34,97.712000,0.346667
35,100.955000,0.363333
36,104.091000,0.323333
37,107.330000,0.473333
38,109.904000,0.516667
39,112.215000,0.483333
40,114.787000,0.420000
41,117.099000,0.513333
42,119.265000,0.460000
43,121.475000,0.396667
44,123.938000,0.430000
45,126.100000,0.520000
46,128.445000,0.433333
47,130.861000,0.483333
48,133.014000,0.553333
49,135.672000,0.476667
50,138.321000,0.506667
51,140.957000,0.493333
52,143.650000,0.506667
53,146.371000,0.513333
54,148.729000,0.480000
55,151.881000,0.540000
56,153.971000,0.516667
57,156.495000,0.500000
58,158.557000,0.516667
59,160.831000,0.606667
60,162.933000,0.560000
61,165.156000,0.473333
62,167.568000,0.556667
63,170.503000,0.586667
64,172.413000,0.566667
65,174.231000,0.533333
66,176.139000,0.573333
67,178.239000,0.600000
68,180.751000,0.586667
69,182.852000,0.613333
70,185.258000,0.560000
71,187.542000,0.566667
72,190.246000,0.633333
73,192.329000,0.563333
74,194.564000,0.563333
75,197.199000,0.646667
76,200.033000,0.620000
77,202.067000,0.603333
78,203.968000,0.580000
79,205.960000,0.593333
80,208.358000,0.626667
81,210.649000,0.606667
82,212.588000,0.593333
83,214.402000,0.626667
84,216.182000,0.623333
85,218.263000,0.633333
86,220.153000,0.610000
87,223.326000,0.643333
88,226.633000,0.663333
89,228.859000,0.593333
90,231.071000,0.606667
91,233.254000,0.633333
92,235.667000,0.603333
93,238.315000,0.660000
94,240.649000,0.626667
95,243.000000,0.633333
96,245.246000,0.620000
97,247.506000,0.616667
98,250.012000,0.666667
99,252.455000,0.606667
100,254.941000,0.663333
101,257.065000,0.633333
102,259.514000,0.643333
103,261.814000,0.666667
104,264.236000,0.650000
105,266.564000,0.640000
106,268.836000,0.663333
107,271.204000,0.640000
108,273.167000,0.676667
109,275.233000,0.676667
110,277.231000,0.663333
111,279.718000,0.676667
112,281.853000,0.630000
113,284.259000,0.690000
114,286.717000,0.630000
115,289.183000,0.666667
116,291.914000,0.666667
117,294.676000,0.670000
118,297.573000,0.666667
119,300.419000,0.646667
120,302.994000,0.636667
121,305.073000,0.606667
122,307.584000,0.660000
123,309.640000,0.690000
124,311.602000,0.640000
125,313.999000,0.690000
126,316.255000,0.670000
127,318.177000,0.660000
128,320.045000,0.693333
129,322.256000,0.663333
130,324.491000,0.680000
131,326.290000,0.676667
132,328.138000,0.673333
133,329.940000,0.716667
134,331.740000,0.706667
135,333.627000,0.683333
136,335.430000,0.723333
137,337.333000,0.676667
138,339.455000,0.716667
139,341.266000,0.696667
140,343.070000,0.713333
141,344.916000,0.673333
142,346.741000,0.663333
143,349.086000,0.703333
144,351.795000,0.710000
145,355.014000,0.666667
146,356.980000,0.703333
147,358.704000,0.673333
148,360.732000,0.720000
149,362.634000,0.673333
150,364.803000,0.700000
151,366.935000,0.676667
152,369.050000,0.743333
153,372.091000,0.726667
154,375.242000,0.686667
155,377.564000,0.703333
156,380.768000,0.736667
157,383.243000,0.716667
158,385.640000,0.726667
159,387.820000,0.726667
160,389.868000,0.710000
161,392.137000,0.693333
162,394.471000,0.730000
163,397.079000,0.716667
164,400.288000,0.730000
165,402.919000,0.716667
166,405.303000,0.750000
167,407.649000,0.703333
168,410.492000,0.773333
169,413.605000,0.736667
170,416.539000,0.703333
171,419.239000,0.740000
172,421.316000,0.743333
173,423.330000,0.770000
174,425.515000,0.726667
175,428.085000,0.736667
176,430.495000,0.763333
177,433.145000,0.736667
178,434.952000,0.750000
179,436.814000,0.740000
180,439.180000,0.743333
181,442.468000,0.760000
182,445.817000,0.730000
183,449.074000,0.750000
184,451.370000,0.736667
185,453.381000,0.726667
186,456.222000,0.763333
187,459.158000,0.750000
188,461.092000,0.763333
189,462.927000,0.750000
190,464.746000,0.763333
191,466.569000,0.770000
192,468.570000,0.753333
193,470.389000,0.756667
194,472.184000,0.740000
195,473.995000,0.746667
196,476.001000,0.786667
197,478.699000,0.746667
198,480.717000,0.763333
199,482.514000,0.763333
200,485.436000,0.733333
201,488.608000,0.763333
202,491.793000,0.730000
203,494.970000,0.740000
204,497.459000,0.750000
205,499.840000,0.743333
206,502.496000,0.750000
207,505.230000,0.776667
208,508.128000,0.763333
209,510.523000,0.756667
210,512.800000,0.746667
211,514.979000,0.766667
212,517.706000,0.746667
213,519.905000,0.780000
214,521.711000,0.740000
215,523.795000,0.736667
216,525.913000,0.750000
217,528.538000,0.756667
218,530.415000,0.753333
219,532.401000,0.753333
220,535.159000,0.743333
221,537.639000,0.753333
222,539.574000,0.746667
223,541.660000,0.760000
224,544.186000,0.756667
225,546.041000,0.740000
226,548.168000,0.756667
227,550.281000,0.770000
228,552.359000,0.746667
229,554.295000,0.743333
230,557.075000,0.753333
231,560.059000,0.770000
232,562.589000,0.750000
233,564.958000,0.773333
234,567.087000,0.763333
235,569.182000,0.763333
236,571.949000,0.776667
LOSS_FUNCTION,CROSS_ENTROPY,COMBINE_LOSS,AVG,REGULARIZER,SLOPE
FILTER_ENABLED,N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS,TOTAL_MESSAGES_SENT,TOTAL_MESSAGES_SENT_PBEST,TOTAL_MESSAGES_SENT_CURRENT_WEIGHTS,TOTAL_BYTES_SENT,LOSS_THRESHOLD_DIFF,LOSS_THRESHOLD_MIN,LOSS_THRESHOLD_MAX,PBEST_DEBOUNCE_MS,MONITORING_THRESHOLD_MIN,MONITORING_THRESHOLD_MAX,DATASET_PARTITIONING,ENABLE_NEIGHBORHOODS,EARLY_STOPPING,HEAVY_SAMPLES,DATASET
0,20,572.295,566.360,572.295,0.786667,1.006808,5931,458,5473,21920976,0.000000,0.000000,0.000000,75,0,0,false,true,true,true,mnist
