MONITORING_ITER,TIME_SEC,ACCURACY
MONITORING_ITER,TIME_SEC,ACCURACY
1,1.199000,0.056667
2,1.211000,0.166667
3,1.228000,0.233333
4,1.244000,0.260000
5,1.259000,0.276667
6,1.273000,0.370000
7,1.289000,0.450000
8,1.303000,0.496667
9,1.318000,0.563333
10,1.334000,0.496667
11,1.352000,0.530000
12,1.367000,0.566667
13,1.382000,0.510000
14,1.398000,0.543333
15,1.416000,0.620000
16,1.431000,0.636667
17,1.445000,0.690000
18,1.459000,0.603333
19,1.475000,0.603333
20,1.490000,0.636667
21,1.508000,0.646667
22,1.522000,0.700000
23,1.538000,0.670000
24,1.552000,0.676667
25,1.567000,0.683333
26,1.581000,0.700000
27,1.597000,0.726667
28,1.613000,0.666667
29,1.626000,0.673333
30,1.638000,0.706667
31,1.650000,0.703333
32,1.661000,0.733333
33,1.674000,0.666667
34,1.688000,0.673333
35,1.701000,0.706667
36,1.716000,0.710000
37,1.730000,0.746667
38,1.743000,0.683333
39,1.756000,0.680000
40,1.778000,0.716667
41,1.789000,0.700000
42,1.808000,0.740000
43,1.824000,0.693333
44,1.839000,0.726667
45,1.854000,0.706667
46,1.869000,0.693333
47,1.884000,0.756667
48,1.911000,0.690000
49,1.916000,0.696667
50,1.930000,0.706667
51,1.943000,0.716667
52,1.956000,0.740000
53,1.970000,0.690000
54,1.983000,0.700000
55,1.998000,0.710000
56,2.017000,0.730000
57,2.029000,0.736667
58,2.043000,0.673333
59,2.056000,0.696667
60,2.068000,0.720000
61,2.083000,0.706667
62,2.095000,0.746667
63,2.110000,0.676667
64,2.121000,0.693333
65,2.136000,0.706667
66,2.149000,0.710000
67,2.161000,0.740000
68,2.173000,0.690000
69,2.186000,0.700000
70,2.198000,0.726667
71,2.213000,0.706667
72,2.227000,0.746667
73,2.243000,0.710000
74,2.469000,0.700000
75,2.481000,0.710000
76,2.494000,0.713333
77,2.508000,0.753333
78,2.521000,0.693333
79,2.534000,0.706667
80,2.547000,0.720000
81,2.559000,0.703333
82,2.572000,0.750000
83,2.592000,0.690000
84,2.605000,0.696667
85,2.619000,0.710000
86,2.632000,0.713333
87,2.647000,0.746667
LOSS_FUNCTION,CROSS_ENTROPY,COMBINE_LOSS,AVG,REGULARIZER,SLOPE
MONITORING_ITER,TIME_SEC,ACCURACY
1,1.113000,0.233333
2,1.138000,0.283333
3,1.157000,0.350000
4,1.178000,0.333333
5,1.194000,0.320000
6,1.222000,0.313333
7,1.251000,0.420000
8,1.269000,0.440000
9,1.285000,0.480000
10,1.304000,0.523333
11,1.318000,0.500000
12,1.336000,0.483333
13,1.350000,0.453333
14,1.363000,0.453333
15,1.376000,0.516667
16,1.389000,0.486667
17,1.399000,0.490000
18,1.411000,0.450000
19,1.423000,0.470000
20,1.435000,0.500000
21,1.449000,0.500000
22,1.461000,0.496667
23,1.473000,0.493333
24,1.485000,0.520000
25,1.503000,0.540000
26,1.519000,0.523333
27,1.538000,0.480000
28,1.554000,0.530000
29,1.566000,0.530000
30,1.580000,0.543333
31,1.595000,0.560000
32,1.609000,0.576667
33,1.622000,0.523333
34,1.637000,0.536667
35,1.651000,0.590000
36,1.664000,0.573333
37,1.677000,0.596667
38,1.694000,0.576667
39,1.706000,0.566667
40,1.721000,0.586667
41,1.737000,0.600000
42,1.752000,0.593333
43,1.765000,0.616667
44,1.779000,0.596667
45,1.923000,0.606667
46,1.935000,0.633333
47,1.947000,0.613333
48,1.961000,0.600000
49,1.973000,0.576667
50,1.986000,0.623333
51,1.999000,0.623333
52,2.012000,0.626667
53,2.024000,0.626667
54,2.041000,0.613333
55,2.055000,0.650000
56,2.066000,0.623333
57,2.081000,0.636667
58,2.094000,0.643333
59,2.107000,0.606667
60,2.120000,0.616667
61,2.131000,0.636667
62,2.166000,0.623333
63,2.180000,0.620000
64,2.191000,0.586667
65,2.203000,0.620000
66,2.215000,0.630000
67,2.227000,0.623333
68,2.240000,0.613333
69,2.252000,0.593333
70,2.264000,0.623333
71,2.276000,0.640000
72,2.289000,0.613333
73,2.301000,0.616667
74,2.313000,0.596667
75,2.324000,0.630000
76,2.335000,0.630000
77,2.348000,0.620000
78,2.360000,0.636667
79,2.372000,0.606667
80,2.384000,0.630000
81,2.395000,0.646667
82,2.407000,0.630000
83,2.420000,0.643333
84,2.434000,0.610000
85,2.448000,0.626667
86,2.462000,0.673333
87,2.476000,0.646667
88,2.489000,0.630000
89,2.503000,0.613333
90,2.517000,0.640000
91,2.532000,0.646667
92,2.549000,0.630000
93,2.563000,0.640000
94,2.577000,0.616667
95,2.590000,0.640000
96,2.603000,0.663333
97,2.617000,0.633333
98,2.632000,0.643333
99,2.644000,0.626667
100,2.659000,0.650000
101,2.675000,0.660000
102,2.688000,0.633333
103,2.702000,0.646667
104,2.713000,0.600000
105,2.725000,0.650000
106,2.737000,0.666667
107,2.749000,0.626667
108,2.764000,0.633333
109,2.776000,0.630000
110,2.788000,0.636667
111,2.800000,0.653333
112,2.813000,0.653333
113,2.826000,0.623333
114,2.839000,0.633333
115,2.850000,0.633333
116,2.862000,0.656667
117,2.878000,0.650000
118,2.890000,0.636667
119,2.902000,0.613333
120,2.915000,0.653333
121,2.927000,0.670000
122,2.940000,0.646667
123,2.954000,0.650000
124,2.968000,0.630000
125,2.982000,0.640000
126,2.994000,0.683333
127,3.006000,0.653333
128,3.020000,0.660000
129,3.035000,0.633333
130,3.286000,0.640000
131,3.299000,0.676667
132,3.310000,0.633333
133,3.323000,0.673333
134,3.340000,0.636667
135,3.357000,0.646667
136,3.369000,0.666667
137,3.382000,0.646667
138,3.394000,0.656667
139,3.416000,0.620000
140,3.430000,0.656667
141,3.445000,0.660000
142,3.460000,0.656667
143,3.473000,0.650000
144,3.488000,0.623333
145,3.503000,0.640000
146,3.519000,0.673333
147,3.537000,0.650000
148,3.551000,0.640000
149,3.566000,0.630000
150,3.582000,0.643333
