MONITORING_ITER,TIME_SEC,ACCURACY
116,4.373000,0.593333
117,4.395000,0.616667
LOSS_FUNCTION,MAE,COMBINE_LOSS,TOP_K,REGULARIZER,NONE
MONITORING_ITER,TIME_SEC,ACCURACY
1,1.208000,0.306667
2,1.230000,0.383333
3,1.257000,0.330000
4,1.282000,0.430000
5,1.308000,0.393333
6,1.335000,0.413333
7,1.361000,0.516667
8,1.384000,0.506667
9,1.410000,0.593333
10,1.438000,0.563333
11,1.470000,0.576667
12,1.492000,0.543333
13,1.518000,0.536667
14,1.539000,0.560000
15,1.561000,0.570000
16,1.583000,0.603333
17,1.606000,0.616667
18,1.630000,0.630000
19,1.655000,0.633333
20,1.682000,0.646667
21,1.708000,0.636667
22,1.732000,0.656667
23,1.752000,0.670000
24,1.776000,0.673333
25,1.796000,0.653333
26,1.820000,0.726667
27,1.840000,0.683333
28,1.863000,0.686667
29,1.887000,0.683333
30,1.914000,0.706667
31,1.937000,0.716667
32,1.957000,0.720000
33,1.980000,0.703333
34,2.002000,0.720000
35,2.023000,0.703333
36,2.041000,0.706667
37,2.062000,0.710000
38,2.086000,0.690000
39,2.106000,0.706667
40,2.127000,0.726667
41,2.148000,0.763333
42,2.173000,0.766667
43,2.194000,0.740000
44,2.217000,0.703333
45,2.423000,0.710000
46,2.447000,0.750000
47,2.470000,0.763333
48,2.491000,0.716667
49,2.516000,0.746667
50,2.542000,0.716667
51,2.564000,0.776667
52,2.591000,0.790000
53,2.615000,0.733333
54,2.635000,0.700000
55,2.657000,0.743333
56,2.678000,0.780000
57,2.698000,0.770000
58,2.718000,0.750000
59,2.738000,0.753333
60,2.760000,0.743333
61,2.781000,0.790000
62,2.803000,0.773333
63,2.824000,0.713333
64,2.843000,0.770000
65,2.862000,0.760000
66,2.884000,0.756667
67,2.906000,0.750000
68,2.926000,0.700000
69,2.947000,0.690000
70,2.967000,0.730000
71,2.987000,0.736667
72,3.007000,0.780000
73,3.029000,0.716667
74,3.055000,0.676667
75,3.077000,0.703333
76,3.101000,0.776667
77,3.124000,0.756667
78,3.151000,0.750000
79,3.179000,0.706667
80,3.199000,0.726667
81,3.223000,0.740000
82,3.245000,0.760000
83,3.266000,0.763333
84,3.288000,0.746667
85,3.313000,0.773333
86,3.340000,0.793333
87,3.359000,0.780000
88,3.383000,0.730000
89,3.409000,0.726667
90,3.435000,0.700000
91,3.462000,0.730000
92,3.484000,0.756667
93,3.506000,0.726667
94,3.526000,0.723333
95,3.552000,0.753333
96,3.574000,0.793333
97,3.595000,0.770000
98,3.617000,0.726667
99,3.639000,0.700000
100,3.908000,0.736667
101,3.932000,0.760000
102,3.953000,0.783333
103,3.974000,0.743333
104,3.996000,0.710000
105,4.020000,0.703333
106,4.046000,0.720000
107,4.074000,0.783333
108,4.096000,0.776667
109,4.119000,0.760000
110,4.144000,0.750000
111,4.166000,0.786667
112,4.191000,0.770000
113,4.215000,0.780000
114,4.237000,0.720000
115,4.259000,0.746667
116,4.280000,0.766667
117,4.301000,0.760000
118,4.324000,0.750000
119,4.345000,0.756667
120,4.366000,0.770000
121,4.385000,0.793333
122,4.402000,0.763333
123,4.423000,0.710000
124,4.444000,0.733333
125,4.469000,0.736667
126,4.488000,0.776667
LOSS_FUNCTION,CROSS_ENTROPY,COMBINE_LOSS,AVG,REGULARIZER,SLOPE
FILTER_ENABLED,N_WORKERS,TOTAL_ELAPSED,COORD_ELAPSED,LAST_WORKER_ELAPSED,GBEST_ACC,GBEST_LOSS,TOTAL_MESSAGES_SENT,TOTAL_MESSAGES_SENT_PBEST,TOTAL_MESSAGES_SENT_CURRENT_WEIGHTS,TOTAL_BYTES_SENT,LOSS_THRESHOLD_DIFF,LOSS_THRESHOLD_MIN,LOSS_THRESHOLD_MAX,PBEST_DEBOUNCE_MS,MONITORING_THRESHOLD_MIN,MONITORING_THRESHOLD_MAX,DATASET_PARTITIONING,ENABLE_NEIGHBORHOODS,EARLY_STOPPING,HEAVY_SAMPLES,DATASET
0,12,4.472,4.301,4.472,0.793333,1.110452,1867,212,1655,1374112,0.000000,0.000000,0.000000,75,0,0,false,true,true,true,pendigits
