MONITORING_ITER,TIME_SEC,ACCURACY
169,221.598000,0.616667
170,222.575000,0.643333
171,223.728000,0.633333
172,224.722000,0.620000
173,226.368000,0.653333
174,227.508000,0.616667
175,228.687000,0.653333
176,229.617000,0.630000
177,230.594000,0.623333
178,231.528000,0.653333
179,232.567000,0.620000
180,233.550000,0.653333
181,234.580000,0.626667
182,235.812000,0.623333
183,237.001000,0.650000
184,238.100000,0.610000
185,239.250000,0.643333
186,240.508000,0.633333
187,241.832000,0.620000
188,243.398000,0.653333
189,244.874000,0.616667
190,246.280000,0.653333
191,247.583000,0.626667
192,248.871000,0.610000
193,250.411000,0.653333
194,252.625000,0.610000
195,254.103000,0.646667
196,255.114000,0.616667
197,256.724000,0.620000
198,258.326000,0.646667
199,259.811000,0.610000
200,261.100000,0.643333
201,262.499000,0.633333
LOSS_FUNCTION,MAE,COMBINE_LOSS,TOPK,REGULARIZER,NONE
MONITORING_ITER,TIME_SEC,ACCURACY
1,4.910000,0.116667
2,6.937000,0.173333
3,8.090000,0.163333
4,9.176000,0.260000
5,10.197000,0.230000
6,11.199000,0.200000
7,12.207000,0.223333
8,13.227000,0.173333
9,14.239000,0.223333
10,15.470000,0.203333
11,17.157000,0.313333
12,18.841000,0.320000
13,20.472000,0.340000
14,21.723000,0.283333
15,22.654000,0.296667
16,24.387000,0.390000
17,25.338000,0.380000
18,26.278000,0.393333
19,27.206000,0.400000
20,28.266000,0.360000
21,29.572000,0.363333
22,30.617000,0.340000
23,31.519000,0.390000
24,32.551000,0.373333
25,34.032000,0.413333
26,35.349000,0.443333
27,36.911000,0.383333
28,38.094000,0.403333
29,39.236000,0.413333
30,40.367000,0.410000
31,41.649000,0.436667
32,42.776000,0.406667
33,44.003000,0.430000
34,45.128000,0.450000
35,46.687000,0.496667
36,48.300000,0.456667
37,49.901000,0.470000
38,51.574000,0.490000
39,52.964000,0.466667
40,54.057000,0.503333
41,55.075000,0.453333
42,56.059000,0.496667
43,57.357000,0.506667
44,58.873000,0.490000
45,60.057000,0.506667
46,61.255000,0.503333
47,62.446000,0.506667
48,63.508000,0.496667
49,64.571000,0.506667
50,65.749000,0.526667
51,66.893000,0.506667
52,68.118000,0.496667
53,69.731000,0.516667
54,71.405000,0.523333
55,72.938000,0.503333
56,74.261000,0.510000
57,75.258000,0.536667
58,76.541000,0.526667
59,77.655000,0.520000
60,79.216000,0.593333
61,80.429000,0.563333
62,81.596000,0.556667
63,82.844000,0.563333
64,84.081000,0.570000
65,85.405000,0.550000
66,87.148000,0.540000
67,88.783000,0.543333
68,90.493000,0.593333
69,91.616000,0.560000
70,92.580000,0.543333
71,93.569000,0.550000
72,94.673000,0.566667
73,95.600000,0.566667
74,96.535000,0.550000
75,97.615000,0.556667
76,98.748000,0.586667
77,99.677000,0.590000
78,100.662000,0.583333
79,101.646000,0.570000
80,102.947000,0.560000
81,104.005000,0.573333
82,105.068000,0.570000
83,106.786000,0.600000
84,108.455000,0.580000
85,110.035000,0.570000
86,111.352000,0.570000
87,112.874000,0.576667
88,114.257000,0.590000
89,115.537000,0.583333
90,116.769000,0.580000
91,117.620000,0.583333
92,118.523000,0.583333
93,119.516000,0.580000
94,120.536000,0.580000
95,121.877000,0.590000
96,123.423000,0.580000
97,124.686000,0.583333
98,125.619000,0.590000
99,126.702000,0.570000
100,128.079000,0.590000
101,129.773000,0.590000
102,131.591000,0.566667
103,132.889000,0.583333
104,133.804000,0.560000
105,134.667000,0.576667
106,135.536000,0.593333
107,136.389000,0.583333
108,137.332000,0.616667
109,138.934000,0.580000
110,140.609000,0.586667
111,142.157000,0.593333
112,143.851000,0.586667
113,145.501000,0.606667
114,146.490000,0.606667
115,147.678000,0.606667
116,149.239000,0.603333
117,150.996000,0.603333
118,152.793000,0.603333
119,154.424000,0.583333
120,155.868000,0.603333
121,157.175000,0.593333
122,158.457000,0.596667
123,159.690000,0.600000
124,160.859000,0.593333
125,162.136000,0.636667
126,163.406000,0.583333
127,164.625000,0.603333
128,165.934000,0.600000
129,167.240000,0.593333
130,168.616000,0.630000
131,169.882000,0.603333
132,171.136000,0.593333
133,172.402000,0.596667
134,173.546000,0.596667
135,174.856000,0.623333
136,176.077000,0.593333
137,177.281000,0.596667
138,178.581000,0.613333
139,179.943000,0.593333
140,181.162000,0.623333
141,182.409000,0.593333
142,183.563000,0.606667
143,184.835000,0.623333
144,186.299000,0.600000
145,187.481000,0.616667
146,188.741000,0.596667
147,189.967000,0.600000
148,191.196000,0.606667
149,192.191000,0.606667
150,193.483000,0.643333
151,194.780000,0.606667
152,196.015000,0.606667
153,197.118000,0.616667
154,198.284000,0.596667
155,199.899000,0.640000
156,201.401000,0.596667
157,202.817000,0.593333
158,204.531000,0.606667
159,206.151000,0.600000
160,207.727000,0.613333
161,209.397000,0.586667
162,210.661000,0.596667
163,211.918000,0.610000
164,213.234000,0.613333
165,214.518000,0.623333
166,215.615000,0.606667
167,217.104000,0.606667
168,218.705000,0.613333
169,220.140000,0.593333
170,221.375000,0.630000
171,222.520000,0.586667
172,223.742000,0.590000
173,224.873000,0.616667
174,226.334000,0.603333
175,227.463000,0.616667
176,228.724000,0.583333
177,229.944000,0.610000
178,231.080000,0.606667
179,232.309000,0.603333
180,233.714000,0.640000
181,234.859000,0.596667
182,235.988000,0.583333
183,237.218000,0.603333
184,238.452000,0.603333
185,239.676000,0.623333
186,240.927000,0.600000
187,242.185000,0.606667
188,243.401000,0.626667
189,244.647000,0.613333
190,245.681000,0.636667
LOSS_FUNCTION,CROSS_ENTROPY,COMBINE_LOSS,AVG,REGULARIZER,SLOPE
MONITORING_ITER,TIME_SEC,ACCURACY
1,5.228000,0.140000
2,7.708000,0.110000
3,9.077000,0.130000
4,10.280000,0.310000
5,11.733000,0.270000
6,13.267000,0.390000
7,14.890000,0.303333
8,16.490000,0.346667
9,17.892000,0.413333
10,19.305000,0.410000
11,20.802000,0.403333
12,22.218000,0.393333
13,23.685000,0.483333
14,25.060000,0.430000
15,26.367000,0.416667
16,27.966000,0.506667
17,29.187000,0.483333
18,30.272000,0.470000
19,31.401000,0.466667
20,32.610000,0.470000
21,33.542000,0.503333
22,34.540000,0.476667
23,35.498000,0.516667
24,36.424000,0.516667
25,37.371000,0.496667
26,38.313000,0.513333
27,39.297000,0.500000
28,40.284000,0.510000
29,41.181000,0.523333
30,42.809000,0.506667
31,44.593000,0.510000
32,46.226000,0.523333
33,47.852000,0.543333
34,49.198000,0.540000
35,50.291000,0.510000
36,51.269000,0.570000
37,52.408000,0.536667
38,53.483000,0.580000
39,54.426000,0.556667
40,55.417000,0.593333
41,56.557000,0.576667
42,57.585000,0.523333
43,58.701000,0.583333
44,59.795000,0.550000
45,60.998000,0.580000
46,61.932000,0.563333
47,63.341000,0.556667
48,65.074000,0.580000
49,66.799000,0.560000
50,68.565000,0.536667
51,70.114000,0.573333
52,71.378000,0.556667
53,72.415000,0.570000
54,73.413000,0.570000
55,74.651000,0.556667
56,75.764000,0.560000
57,77.229000,0.550000
58,78.900000,0.583333
59,79.958000,0.556667
60,81.003000,0.580000
61,82.038000,0.580000
62,83.012000,0.566667
63,83.924000,0.593333
64,85.121000,0.566667
65,86.369000,0.563333
66,87.872000,0.570000
67,89.446000,0.553333
68,90.522000,0.600000
69,91.373000,0.570000
70,92.346000,0.580000
71,93.833000,0.573333
72,95.262000,0.566667
73,96.683000,0.590000
74,97.913000,0.576667
75,99.433000,0.600000
76,100.647000,0.573333
77,102.131000,0.566667
78,103.543000,0.586667
79,104.765000,0.573333
80,105.870000,0.600000
81,107.133000,0.576667
82,108.407000,0.573333
83,109.574000,0.623333
84,110.893000,0.580000
85,112.252000,0.600000
86,113.517000,0.600000
87,114.730000,0.580000
88,116.069000,0.606667
89,117.465000,0.590000
90,118.739000,0.620000
91,119.966000,0.590000
92,121.227000,0.596667
93,122.459000,0.616667
94,123.748000,0.590000
95,125.032000,0.600000
96,126.316000,0.593333
97,127.450000,0.603333
98,128.833000,0.640000
99,130.143000,0.593333
100,131.383000,0.606667
101,132.672000,0.596667
102,133.968000,0.573333
103,135.276000,0.643333
104,136.410000,0.586667
105,137.441000,0.600000
106,138.665000,0.606667
107,140.074000,0.596667
108,141.820000,0.643333
109,143.272000,0.586667
110,145.043000,0.620000
111,146.703000,0.600000
112,148.237000,0.596667
113,149.895000,0.633333
114,151.455000,0.603333
115,152.836000,0.626667
116,154.187000,0.603333
117,155.089000,0.603333
118,156.020000,0.640000
119,157.005000,0.596667
120,157.937000,0.623333
121,159.309000,0.596667
122,160.990000,0.606667
123,162.583000,0.640000
124,164.195000,0.596667
125,165.713000,0.640000
126,167.089000,0.606667
127,168.399000,0.596667
128,169.557000,0.650000
129,170.732000,0.600000
130,171.993000,0.636667
131,173.261000,0.606667
132,174.555000,0.600000
133,175.905000,0.650000
134,177.275000,0.600000
135,178.553000,0.640000
136,179.879000,0.603333
137,181.245000,0.603333
138,182.466000,0.646667
139,183.776000,0.606667
140,185.045000,0.636667
141,186.540000,0.606667
142,187.817000,0.606667
143,189.068000,0.646667
144,190.287000,0.603333
145,191.386000,0.633333
146,192.773000,0.603333
147,193.996000,0.606667
148,195.222000,0.646667
149,196.464000,0.596667
150,197.752000,0.636667
151,199.032000,0.610000
152,200.698000,0.603333
153,202.193000,0.636667
154,203.717000,0.613333
155,205.350000,0.640000
156,207.046000,0.606667
157,208.710000,0.603333
158,210.284000,0.646667
159,211.310000,0.603333
160,212.273000,0.643333
